Ano,Data,Estado,Subitem ICMS,Arrecadacao
2022,15/02/2022,Bahia,Serviços de Comunicação,75657737
2022,15/03/2022,Bahia,Serviços de Comunicação,92439984
2022,15/04/2022,Bahia,Serviços de Comunicação,68621954
2022,15/05/2022,Bahia,Serviços de Comunicação,78713288
2022,15/06/2022,Bahia,Serviços de Comunicação,86541939
2022,15/07/2022,Bahia,Serviços de Comunicação,81132321
2022,15/08/2022,Bahia,Serviços de Comunicação,64048629
2022,15/09/2022,Bahia,Serviços de Comunicação,64048629
2022,15/10/2022,Bahia,Serviços de Comunicação,45024990
2022,15/01/2022,Bahia,Serviços de Transporte,40958424
2022,15/02/2022,Bahia,Serviços de Transporte,40825464
2022,15/03/2022,Bahia,Serviços de Transporte,38579748
2022,15/04/2022,Bahia,Serviços de Transporte,41829117
2022,15/05/2022,Bahia,Serviços de Transporte,38876986
2022,15/06/2022,Bahia,Serviços de Transporte,45919189
2022,15/07/2022,Bahia,Serviços de Transporte,45463620
2022,15/08/2022,Bahia,Serviços de Transporte,54866050
2022,15/09/2022,Bahia,Serviços de Transporte,54866050
2022,15/10/2022,Bahia,Serviços de Transporte,54613509
2022,15/01/2022,Ceará,Comércio Atacadista,302043822
2022,15/02/2022,Ceará,Comércio Atacadista,257288700
2022,15/03/2022,Ceará,Comércio Atacadista,291935347
2022,15/04/2022,Ceará,Comércio Atacadista,292119962
2022,15/05/2022,Ceará,Comércio Atacadista,319095031
2022,15/06/2022,Ceará,Comércio Atacadista,318240513
2022,15/07/2022,Ceará,Comércio Atacadista,319539864
2022,15/08/2022,Ceará,Comércio Atacadista,325352481
2022,15/09/2022,Ceará,Comércio Atacadista,325352481
2022,15/10/2022,Ceará,Comércio Atacadista,356024718
2022,15/01/2022,Ceará,Comércio Varejista,182239690
2022,15/02/2022,Ceará,Comércio Varejista,150227548
2022,15/03/2022,Ceará,Comércio Varejista,164095651
2022,15/04/2022,Ceará,Comércio Varejista,167430726
2022,15/05/2022,Ceará,Comércio Varejista,177746833
2022,15/06/2022,Ceará,Comércio Varejista,194191127
2022,15/07/2022,Ceará,Comércio Varejista,191732045
2022,15/08/2022,Ceará,Comércio Varejista,202584731
2022,15/09/2022,Ceará,Comércio Varejista,202584731
2022,15/10/2022,Ceará,Comércio Varejista,205217491
2022,15/01/2022,Ceará,Energia Elétrica Secundária,241423027
2022,15/02/2022,Ceará,Energia Elétrica Secundária,227747680
2022,15/03/2022,Ceará,Energia Elétrica Secundária,211631788
2022,15/04/2022,Ceará,Energia Elétrica Secundária,213566730
2022,15/05/2022,Ceará,Energia Elétrica Secundária,231865123
2022,15/06/2022,Ceará,Energia Elétrica Secundária,202210171
2022,15/07/2022,Ceará,Energia Elétrica Secundária,206348415
2022,15/08/2022,Ceará,Energia Elétrica Secundária,176876497
2022,15/09/2022,Ceará,Energia Elétrica Secundária,176876497
2022,15/10/2022,Ceará,Energia Elétrica Secundária,174212137
2022,15/01/2022,Ceará,Energia Elétrica Terciário,0
2022,15/02/2022,Ceará,Energia Elétrica Terciário,0
2022,15/03/2022,Ceará,Energia Elétrica Terciário,0
2022,15/04/2022,Ceará,Energia Elétrica Terciário,0
2022,15/05/2022,Ceará,Energia Elétrica Terciário,0
2022,15/06/2022,Ceará,Energia Elétrica Terciário,0
2022,15/07/2022,Ceará,Energia Elétrica Terciário,0
2022,15/08/2022,Ceará,Energia Elétrica Terciário,0
2022,15/09/2022,Ceará,Energia Elétrica Terciário,0
2022,15/10/2022,Ceará,Energia Elétrica Terciário,0
2022,15/01/2022,Ceará,Outros ICMS,4242561
2022,15/02/2022,Ceará,Outros ICMS,3705862
2022,15/03/2022,Ceará,Outros ICMS,3436293
2022,15/04/2022,Ceará,Outros ICMS,4933543
2022,15/05/2022,Ceará,Outros ICMS,5497651
2022,15/06/2022,Ceará,Outros ICMS,5258830
2022,15/07/2022,Ceará,Outros ICMS,6307385
2022,15/08/2022,Ceará,Outros ICMS,7192268
2022,15/09/2022,Ceará,Outros ICMS,7192268
2022,15/10/2022,Ceará,Outros ICMS,6698179
2022,15/01/2022,Ceará,Petróleo-Combustível-Lubrificantes Secundário,201265951
2022,15/02/2022,Ceará,Petróleo-Combustível-Lubrificantes Secundário,226178412
2022,15/03/2022,Ceará,Petróleo-Combustível-Lubrificantes Secundário,152084344
2022,15/04/2022,Ceará,Petróleo-Combustível-Lubrificantes Secundário,272732999
2022,15/05/2022,Ceará,Petróleo-Combustível-Lubrificantes Secundário,186544091
2022,15/06/2022,Ceará,Petróleo-Combustível-Lubrificantes Secundário,242565107
2022,15/07/2022,Ceará,Petróleo-Combustível-Lubrificantes Secundário,242986904
2022,15/08/2022,Ceará,Petróleo-Combustível-Lubrificantes Secundário,153476698
2022,15/09/2022,Ceará,Petróleo-Combustível-Lubrificantes Secundário,153476698
2022,15/10/2022,Ceará,Petróleo-Combustível-Lubrificantes Secundário,168323746
2022,15/01/2022,Ceará,Petróleo-Combustível-Lubrificantes Terciário,92645806
2022,15/02/2022,Ceará,Petróleo-Combustível-Lubrificantes Terciário,119547365
2022,15/03/2022,Ceará,Petróleo-Combustível-Lubrificantes Terciário,107033382
2022,15/04/2022,Ceará,Petróleo-Combustível-Lubrificantes Terciário,168760739
2022,15/05/2022,Ceará,Petróleo-Combustível-Lubrificantes Terciário,77520346
2022,15/06/2022,Ceará,Petróleo-Combustível-Lubrificantes Terciário,145327476
2022,15/07/2022,Ceará,Petróleo-Combustível-Lubrificantes Terciário,96726033
2022,15/08/2022,Ceará,Petróleo-Combustível-Lubrificantes Terciário,77908460
2022,15/09/2022,Ceará,Petróleo-Combustível-Lubrificantes Terciário,77908460
2022,15/10/2022,Ceará,Petróleo-Combustível-Lubrificantes Terciário,115840533
2022,15/01/2022,Ceará,Serviços de Comunicação,54648289
2022,15/02/2022,Ceará,Serviços de Comunicação,52264341
2022,15/03/2022,Ceará,Serviços de Comunicação,52942330
2022,15/04/2022,Ceará,Serviços de Comunicação,48202563
2022,15/05/2022,Ceará,Serviços de Comunicação,53295610
2022,15/06/2022,Ceará,Serviços de Comunicação,49364425
2022,15/07/2022,Ceará,Serviços de Comunicação,54634367
2022,15/08/2022,Ceará,Serviços de Comunicação,46150840
2022,15/09/2022,Ceará,Serviços de Comunicação,46150840
2022,15/10/2022,Ceará,Serviços de Comunicação,38503047
2022,15/01/2022,Ceará,Serviços de Transporte,24361565
2022,15/02/2022,Ceará,Serviços de Transporte,20070355
2022,15/03/2022,Ceará,Serviços de Transporte,18760116
2022,15/04/2022,Ceará,Serviços de Transporte,24902040
2022,15/05/2022,Ceará,Serviços de Transporte,20610085
2022,15/06/2022,Ceará,Serviços de Transporte,28684622
2022,15/07/2022,Ceará,Serviços de Transporte,27685815
2022,15/08/2022,Ceará,Serviços de Transporte,25407891
2022,15/09/2022,Ceará,Serviços de Transporte,25407891
2022,15/10/2022,Ceará,Serviços de Transporte,24441838
2022,15/01/2022,Distrito Federal,Comércio Atacadista,221164456
2022,15/02/2022,Distrito Federal,Comércio Atacadista,180877243
2022,15/03/2022,Distrito Federal,Comércio Atacadista,191416125
2022,15/04/2022,Distrito Federal,Comércio Atacadista,222538361
2022,15/05/2022,Distrito Federal,Comércio Atacadista,193904730
2022,15/06/2022,Distrito Federal,Comércio Atacadista,208291265
2022,15/07/2022,Distrito Federal,Comércio Atacadista,204808685
2022,15/08/2022,Distrito Federal,Comércio Atacadista,200022073
2022,15/09/2022,Distrito Federal,Comércio Atacadista,200022073
2022,15/10/2022,Distrito Federal,Comércio Atacadista,224286295
2022,15/01/2022,Distrito Federal,Comércio Varejista,153045423
2022,15/02/2022,Distrito Federal,Comércio Varejista,104263268
2022,15/03/2022,Distrito Federal,Comércio Varejista,92598285
2022,15/04/2022,Distrito Federal,Comércio Varejista,104546793
2022,15/05/2022,Distrito Federal,Comércio Varejista,104578357
2022,15/06/2022,Distrito Federal,Comércio Varejista,119501560
2022,15/07/2022,Distrito Federal,Comércio Varejista,136725719
2022,15/08/2022,Distrito Federal,Comércio Varejista,129834654
2022,15/09/2022,Distrito Federal,Comércio Varejista,129834654
2022,15/10/2022,Distrito Federal,Comércio Varejista,110947835
2022,15/01/2022,Distrito Federal,Energia Elétrica Secundária,889090
2022,15/02/2022,Distrito Federal,Energia Elétrica Secundária,659531
2022,15/03/2022,Distrito Federal,Energia Elétrica Secundária,850645
2022,15/04/2022,Distrito Federal,Energia Elétrica Secundária,604231
2022,15/05/2022,Distrito Federal,Energia Elétrica Secundária,712040
2022,15/06/2022,Distrito Federal,Energia Elétrica Secundária,719008
2022,15/07/2022,Distrito Federal,Energia Elétrica Secundária,955310
2022,15/08/2022,Distrito Federal,Energia Elétrica Secundária,702408
2022,15/09/2022,Distrito Federal,Energia Elétrica Secundária,702408
2022,15/10/2022,Distrito Federal,Energia Elétrica Secundária,561127
2022,15/01/2022,Distrito Federal,Energia Elétrica Terciário,89102122
2022,15/02/2022,Distrito Federal,Energia Elétrica Terciário,83453970
2022,15/03/2022,Distrito Federal,Energia Elétrica Terciário,77641254
2022,15/04/2022,Distrito Federal,Energia Elétrica Terciário,80151813
2022,15/05/2022,Distrito Federal,Energia Elétrica Terciário,85613347
2022,15/06/2022,Distrito Federal,Energia Elétrica Terciário,69012746
2022,15/07/2022,Distrito Federal,Energia Elétrica Terciário,66265041
2022,15/08/2022,Distrito Federal,Energia Elétrica Terciário,54654117
2022,15/09/2022,Distrito Federal,Energia Elétrica Terciário,54654117
2022,15/10/2022,Distrito Federal,Energia Elétrica Terciário,54312526
2022,15/01/2022,Distrito Federal,Outros ICMS,21375299
2022,15/02/2022,Distrito Federal,Outros ICMS,51948547
2022,15/03/2022,Distrito Federal,Outros ICMS,48227272
2022,15/04/2022,Distrito Federal,Outros ICMS,32328532
2022,15/05/2022,Distrito Federal,Outros ICMS,45512850
2022,15/06/2022,Distrito Federal,Outros ICMS,42280963
2022,15/07/2022,Distrito Federal,Outros ICMS,37326523
2022,15/08/2022,Distrito Federal,Outros ICMS,43449442
2022,15/09/2022,Distrito Federal,Outros ICMS,43449442
2022,15/10/2022,Distrito Federal,Outros ICMS,39157857
2022,15/01/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Secundário,51126153
2022,15/02/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Secundário,25911235
2022,15/03/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Secundário,19739471
2022,15/04/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Secundário,33615609
2022,15/05/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Secundário,33573511
2022,15/06/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Secundário,34661431
2022,15/07/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Secundário,36296864
2022,15/08/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Secundário,17409374
2022,15/09/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Secundário,17409374
2022,15/10/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Secundário,32036256
2022,15/01/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Terciário,157117483
2022,15/02/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Terciário,155920415
2022,15/03/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Terciário,159260618
2022,15/04/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Terciário,168447215
2022,15/05/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Terciário,151846630
2022,15/06/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Terciário,166201944
2022,15/07/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Terciário,160491574
2022,15/08/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Terciário,94010412
2022,15/09/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Terciário,94010412
2022,15/10/2022,Distrito Federal,Petróleo-Combustível-Lubrificantes Terciário,94219494
2022,15/01/2022,Distrito Federal,Serviços de Comunicação,71201525
2022,15/02/2022,Distrito Federal,Serviços de Comunicação,63318628
2022,15/03/2022,Distrito Federal,Serviços de Comunicação,54647169
2022,15/04/2022,Distrito Federal,Serviços de Comunicação,69096195
2022,15/05/2022,Distrito Federal,Serviços de Comunicação,60900374
2022,15/06/2022,Distrito Federal,Serviços de Comunicação,68852848
2022,15/07/2022,Distrito Federal,Serviços de Comunicação,65867457
2022,15/08/2022,Distrito Federal,Serviços de Comunicação,56775932
2022,15/09/2022,Distrito Federal,Serviços de Comunicação,56775932
2022,15/10/2022,Distrito Federal,Serviços de Comunicação,42368458
2022,15/01/2022,Distrito Federal,Serviços de Transporte,10292614
2022,15/02/2022,Distrito Federal,Serviços de Transporte,8636845
2022,15/03/2022,Distrito Federal,Serviços de Transporte,8279828
2022,15/04/2022,Distrito Federal,Serviços de Transporte,9668992
2022,15/05/2022,Distrito Federal,Serviços de Transporte,10413431
2022,15/06/2022,Distrito Federal,Serviços de Transporte,11384033
2022,15/07/2022,Distrito Federal,Serviços de Transporte,11292499
2022,15/08/2022,Distrito Federal,Serviços de Transporte,12655605
2022,15/09/2022,Distrito Federal,Serviços de Transporte,12655605
2022,15/10/2022,Distrito Federal,Serviços de Transporte,11587178
2022,15/01/2022,Espírito Santo,Comércio Atacadista,213347208
2022,15/02/2022,Espírito Santo,Comércio Atacadista,165797819
2022,15/03/2022,Espírito Santo,Comércio Atacadista,169059511
2022,15/04/2022,Espírito Santo,Comércio Atacadista,215800986
2022,15/05/2022,Espírito Santo,Comércio Atacadista,186174239
2022,15/06/2022,Espírito Santo,Comércio Atacadista,220496219
2022,15/07/2022,Espírito Santo,Comércio Atacadista,202259112
2022,15/08/2022,Espírito Santo,Comércio Atacadista,204839230
2022,15/09/2022,Espírito Santo,Comércio Atacadista,204839230
2022,15/10/2022,Espírito Santo,Comércio Atacadista,223950580
2022,15/01/2022,Espírito Santo,Comércio Varejista,173321223
2022,15/02/2022,Espírito Santo,Comércio Varejista,135229343
2022,15/03/2022,Espírito Santo,Comércio Varejista,133183717
2022,15/04/2022,Espírito Santo,Comércio Varejista,138058790
2022,15/05/2022,Espírito Santo,Comércio Varejista,146628706
2022,15/06/2022,Espírito Santo,Comércio Varejista,147511056
2022,15/07/2022,Espírito Santo,Comércio Varejista,144007376
2022,15/08/2022,Espírito Santo,Comércio Varejista,154746649
2022,15/09/2022,Espírito Santo,Comércio Varejista,154746649
2022,15/10/2022,Espírito Santo,Comércio Varejista,149578092
2022,15/01/2022,Espírito Santo,Energia Elétrica Secundária,23203084
2022,15/02/2022,Espírito Santo,Energia Elétrica Secundária,23130355
2022,15/03/2022,Espírito Santo,Energia Elétrica Secundária,17206943
2022,15/04/2022,Espírito Santo,Energia Elétrica Secundária,20141344
2022,15/05/2022,Espírito Santo,Energia Elétrica Secundária,26230122
2022,15/06/2022,Espírito Santo,Energia Elétrica Secundária,20209327
2022,15/07/2022,Espírito Santo,Energia Elétrica Secundária,22413334
2022,15/08/2022,Espírito Santo,Energia Elétrica Secundária,0
2022,15/09/2022,Espírito Santo,Energia Elétrica Secundária,0
2022,15/10/2022,Espírito Santo,Energia Elétrica Secundária,0
2022,15/01/2022,Espírito Santo,Energia Elétrica Terciário,131484145
2022,15/02/2022,Espírito Santo,Energia Elétrica Terciário,131072010
2022,15/03/2022,Espírito Santo,Energia Elétrica Terciário,97506011
2022,15/04/2022,Espírito Santo,Energia Elétrica Terciário,114134285
2022,15/05/2022,Espírito Santo,Energia Elétrica Terciário,148637359
2022,15/06/2022,Espírito Santo,Energia Elétrica Terciário,114519518
2022,15/07/2022,Espírito Santo,Energia Elétrica Terciário,127008893
2022,15/08/2022,Espírito Santo,Energia Elétrica Terciário,62969722
2022,15/09/2022,Espírito Santo,Energia Elétrica Terciário,62969722
2022,15/10/2022,Espírito Santo,Energia Elétrica Terciário,44059392
2022,15/01/2022,Espírito Santo,Outros ICMS,112826211
2022,15/02/2022,Espírito Santo,Outros ICMS,51449331
2022,15/03/2022,Espírito Santo,Outros ICMS,76719710
2022,15/04/2022,Espírito Santo,Outros ICMS,118513624
2022,15/05/2022,Espírito Santo,Outros ICMS,71934857
2022,15/06/2022,Espírito Santo,Outros ICMS,81519451
2022,15/07/2022,Espírito Santo,Outros ICMS,154256481
2022,15/08/2022,Espírito Santo,Outros ICMS,117086643
2022,15/09/2022,Espírito Santo,Outros ICMS,117086643
2022,15/10/2022,Espírito Santo,Outros ICMS,205425844
2022,15/01/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Secundário,0
2022,15/02/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Secundário,0
2022,15/03/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Secundário,0
2022,15/04/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Secundário,0
2022,15/05/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Secundário,0
2022,15/06/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Secundário,0
2022,15/07/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Secundário,0
2022,15/08/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Secundário,0
2022,15/09/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Secundário,0
2022,15/10/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Secundário,0
2022,15/01/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Terciário,259564041
2022,15/02/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Terciário,262454926
2022,15/03/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Terciário,241291781
2022,15/04/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Terciário,247122453
2022,15/05/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Terciário,273397425
2022,15/06/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Terciário,267806854
2022,15/07/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Terciário,211597648
2022,15/08/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Terciário,228831589
2022,15/09/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Terciário,228831589
2022,15/10/2022,Espírito Santo,Petróleo-Combustível-Lubrificantes Terciário,155560877
2022,15/01/2022,Espírito Santo,Serviços de Comunicação,40848994
2022,15/02/2022,Espírito Santo,Serviços de Comunicação,40236469
2022,15/03/2022,Espírito Santo,Serviços de Comunicação,38419250
2022,15/04/2022,Espírito Santo,Serviços de Comunicação,38279470
2022,15/05/2022,Espírito Santo,Serviços de Comunicação,37837894
2022,15/06/2022,Espírito Santo,Serviços de Comunicação,39126841
2022,15/07/2022,Espírito Santo,Serviços de Comunicação,36082490
2022,15/08/2022,Espírito Santo,Serviços de Comunicação,33289319
2022,15/09/2022,Espírito Santo,Serviços de Comunicação,33289319
2022,15/10/2022,Espírito Santo,Serviços de Comunicação,31160922
2022,15/01/2022,Espírito Santo,Serviços de Transporte,58334868
2022,15/02/2022,Espírito Santo,Serviços de Transporte,55440529
2022,15/03/2022,Espírito Santo,Serviços de Transporte,46643090
2022,15/04/2022,Espírito Santo,Serviços de Transporte,59572785
2022,15/05/2022,Espírito Santo,Serviços de Transporte,54572538
2022,15/06/2022,Espírito Santo,Serviços de Transporte,59937868
2022,15/07/2022,Espírito Santo,Serviços de Transporte,58853203
2022,15/08/2022,Espírito Santo,Serviços de Transporte,59952948
2022,15/09/2022,Espírito Santo,Serviços de Transporte,59952948
2022,15/10/2022,Espírito Santo,Serviços de Transporte,70503393
2022,15/01/2022,Goiás,Comércio Atacadista,357516564
2022,15/02/2022,Goiás,Comércio Atacadista,324511482
2022,15/03/2022,Goiás,Comércio Atacadista,351207514
2022,15/04/2022,Goiás,Comércio Atacadista,366496963
2022,15/05/2022,Goiás,Comércio Atacadista,365683413
2022,15/06/2022,Goiás,Comércio Atacadista,389101245
2022,15/07/2022,Goiás,Comércio Atacadista,440658765
2022,15/08/2022,Goiás,Comércio Atacadista,385351859
2022,15/09/2022,Goiás,Comércio Atacadista,385351859
2022,15/10/2022,Goiás,Comércio Atacadista,449147853
2022,15/01/2022,Goiás,Comércio Varejista,339791579
2022,15/02/2022,Goiás,Comércio Varejista,286051224
2022,15/03/2022,Goiás,Comércio Varejista,260337806
2022,15/04/2022,Goiás,Comércio Varejista,279131000
2022,15/05/2022,Goiás,Comércio Varejista,303767540
2022,15/06/2022,Goiás,Comércio Varejista,328618400
2022,15/07/2022,Goiás,Comércio Varejista,312061563
2022,15/08/2022,Goiás,Comércio Varejista,331138038
2022,15/09/2022,Goiás,Comércio Varejista,331138038
2022,15/10/2022,Goiás,Comércio Varejista,318363372
2022,15/01/2022,Goiás,Energia Elétrica Secundária,1881544
2022,15/02/2022,Goiás,Energia Elétrica Secundária,3051171
2022,15/03/2022,Goiás,Energia Elétrica Secundária,3600722
2022,15/04/2022,Goiás,Energia Elétrica Secundária,5822145
2022,15/05/2022,Goiás,Energia Elétrica Secundária,2930311
2022,15/06/2022,Goiás,Energia Elétrica Secundária,3533665
2022,15/07/2022,Goiás,Energia Elétrica Secundária,3203696
2022,15/08/2022,Goiás,Energia Elétrica Secundária,4105133
2022,15/09/2022,Goiás,Energia Elétrica Secundária,4105133
2022,15/10/2022,Goiás,Energia Elétrica Secundária,4308671
2022,15/01/2022,Goiás,Energia Elétrica Terciário,235566638
2022,15/02/2022,Goiás,Energia Elétrica Terciário,235284953
2022,15/03/2022,Goiás,Energia Elétrica Terciário,234891611
2022,15/04/2022,Goiás,Energia Elétrica Terciário,246905265
2022,15/05/2022,Goiás,Energia Elétrica Terciário,241004210
2022,15/06/2022,Goiás,Energia Elétrica Terciário,186736745
2022,15/07/2022,Goiás,Energia Elétrica Terciário,185519530
2022,15/08/2022,Goiás,Energia Elétrica Terciário,39375395
2022,15/09/2022,Goiás,Energia Elétrica Terciário,39375395
2022,15/10/2022,Goiás,Energia Elétrica Terciário,83131337
2022,15/01/2022,Goiás,Outros ICMS,7578413
2022,15/02/2022,Goiás,Outros ICMS,6546919
2022,15/03/2022,Goiás,Outros ICMS,6572629
2022,15/04/2022,Goiás,Outros ICMS,10185214
2022,15/05/2022,Goiás,Outros ICMS,8985431
2022,15/06/2022,Goiás,Outros ICMS,8115445
2022,15/07/2022,Goiás,Outros ICMS,7966484
2022,15/08/2022,Goiás,Outros ICMS,8652622
2022,15/09/2022,Goiás,Outros ICMS,8652622
2022,15/10/2022,Goiás,Outros ICMS,9700881
2022,15/01/2022,Goiás,Petróleo-Combustível-Lubrificantes Secundário,243774724
2022,15/02/2022,Goiás,Petróleo-Combustível-Lubrificantes Secundário,213967267
2022,15/03/2022,Goiás,Petróleo-Combustível-Lubrificantes Secundário,220719238
2022,15/04/2022,Goiás,Petróleo-Combustível-Lubrificantes Secundário,256638755
2022,15/05/2022,Goiás,Petróleo-Combustível-Lubrificantes Secundário,233821677
2022,15/06/2022,Goiás,Petróleo-Combustível-Lubrificantes Secundário,199418786
2022,15/07/2022,Goiás,Petróleo-Combustível-Lubrificantes Secundário,183152113
2022,15/08/2022,Goiás,Petróleo-Combustível-Lubrificantes Secundário,199910762
2022,15/09/2022,Goiás,Petróleo-Combustível-Lubrificantes Secundário,199910762
2022,15/10/2022,Goiás,Petróleo-Combustível-Lubrificantes Secundário,144444898
2022,15/01/2022,Goiás,Petróleo-Combustível-Lubrificantes Terciário,282950768
2022,15/02/2022,Goiás,Petróleo-Combustível-Lubrificantes Terciário,300713104
2022,15/03/2022,Goiás,Petróleo-Combustível-Lubrificantes Terciário,376818498
2022,15/04/2022,Goiás,Petróleo-Combustível-Lubrificantes Terciário,346218568
2022,15/05/2022,Goiás,Petróleo-Combustível-Lubrificantes Terciário,359882637
2022,15/06/2022,Goiás,Petróleo-Combustível-Lubrificantes Terciário,358564979
2022,15/07/2022,Goiás,Petróleo-Combustível-Lubrificantes Terciário,279706443
2022,15/08/2022,Goiás,Petróleo-Combustível-Lubrificantes Terciário,280039715
2022,15/09/2022,Goiás,Petróleo-Combustível-Lubrificantes Terciário,280039715
2022,15/10/2022,Goiás,Petróleo-Combustível-Lubrificantes Terciário,263524198
2022,15/01/2022,Goiás,Serviços de Comunicação,70325151
2022,15/02/2022,Goiás,Serviços de Comunicação,67770739
2022,15/03/2022,Goiás,Serviços de Comunicação,74112542
2022,15/04/2022,Goiás,Serviços de Comunicação,71736507
2022,15/05/2022,Goiás,Serviços de Comunicação,70623658
2022,15/06/2022,Goiás,Serviços de Comunicação,73101697
2022,15/07/2022,Goiás,Serviços de Comunicação,68790699
2022,15/08/2022,Goiás,Serviços de Comunicação,52834502
2022,15/09/2022,Goiás,Serviços de Comunicação,52834502
2022,15/10/2022,Goiás,Serviços de Comunicação,28329829
2022,15/01/2022,Goiás,Serviços de Transporte,40310123
2022,15/02/2022,Goiás,Serviços de Transporte,38488755
2022,15/03/2022,Goiás,Serviços de Transporte,41176941
2022,15/04/2022,Goiás,Serviços de Transporte,44556167
2022,15/05/2022,Goiás,Serviços de Transporte,47452440
2022,15/06/2022,Goiás,Serviços de Transporte,49415953
2022,15/07/2022,Goiás,Serviços de Transporte,53946076
2022,15/08/2022,Goiás,Serviços de Transporte,57558838
2022,15/09/2022,Goiás,Serviços de Transporte,57558838
2022,15/10/2022,Goiás,Serviços de Transporte,59804745
2022,15/01/2022,Maranhão,Comércio Atacadista,160496615
2022,15/02/2022,Maranhão,Comércio Atacadista,138473393
2022,15/03/2022,Maranhão,Comércio Atacadista,146282368
2022,15/04/2022,Maranhão,Comércio Atacadista,163269418
2022,15/05/2022,Maranhão,Comércio Atacadista,147218956
2022,15/06/2022,Maranhão,Comércio Atacadista,170919908
2022,15/07/2022,Maranhão,Comércio Atacadista,175511169
2022,15/08/2022,Maranhão,Comércio Atacadista,181306650
2022,15/09/2022,Maranhão,Comércio Atacadista,181306650
2022,15/10/2022,Maranhão,Comércio Atacadista,192713223
2022,15/01/2022,Maranhão,Comércio Varejista,151870354
2022,15/02/2022,Maranhão,Comércio Varejista,108935301
2022,15/03/2022,Maranhão,Comércio Varejista,108615253
2022,15/04/2022,Maranhão,Comércio Varejista,117068695
2022,15/05/2022,Maranhão,Comércio Varejista,131342346
2022,15/06/2022,Maranhão,Comércio Varejista,132915129
2022,15/07/2022,Maranhão,Comércio Varejista,123400047
2022,15/08/2022,Maranhão,Comércio Varejista,135104948
2022,15/09/2022,Maranhão,Comércio Varejista,135104948
2022,15/10/2022,Maranhão,Comércio Varejista,131071564
2022,15/01/2022,Maranhão,Energia Elétrica Secundária,3956534
2022,15/02/2022,Maranhão,Energia Elétrica Secundária,3923385
2022,15/03/2022,Maranhão,Energia Elétrica Secundária,9426661
2022,15/04/2022,Maranhão,Energia Elétrica Secundária,5435799
2022,15/05/2022,Maranhão,Energia Elétrica Secundária,2938143
2022,15/06/2022,Maranhão,Energia Elétrica Secundária,2981088
2022,15/07/2022,Maranhão,Energia Elétrica Secundária,3174480
2022,15/08/2022,Maranhão,Energia Elétrica Secundária,1095855
2022,15/09/2022,Maranhão,Energia Elétrica Secundária,1095855
2022,15/10/2022,Maranhão,Energia Elétrica Secundária,2589099
2022,15/01/2022,Maranhão,Energia Elétrica Terciário,101514201
2022,15/02/2022,Maranhão,Energia Elétrica Terciário,88692760
2022,15/03/2022,Maranhão,Energia Elétrica Terciário,83617251
2022,15/04/2022,Maranhão,Energia Elétrica Terciário,91895449
2022,15/05/2022,Maranhão,Energia Elétrica Terciário,83960568
2022,15/06/2022,Maranhão,Energia Elétrica Terciário,83535743
2022,15/07/2022,Maranhão,Energia Elétrica Terciário,80599318
2022,15/08/2022,Maranhão,Energia Elétrica Terciário,72344832
2022,15/09/2022,Maranhão,Energia Elétrica Terciário,72344832
2022,15/10/2022,Maranhão,Energia Elétrica Terciário,74806003
2022,15/01/2022,Maranhão,Outros ICMS,9730121
