Data;DataReferencia;IPCA;IPCA_Livres;IPCA_Servicos;IPCA_BensIndustrializados;IPCA_AlimentacaoDomicilio;IPCA_Administrados;Cambio;IGP-M;TaxaDesocupacao;Caminho
09/09/2022;15/09/2023;0.3329;0.33;0.44;0.36;0.165;0.32;5.2;0.41;9.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/09/2022;15/08/2022;0.3329;0.33;0.44;0.36;0.165;0.32;5.2;0.41;9.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/09/2022;15/07/2023;0.3071;0.28;0.4975;0.16;-0.0366;0.497;5.2;0.31;9.59;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/09/2022;15/08/2023;0.25;0.2;0.24;0.36;-0.03;0.37;5.2;0.3056;9.55;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/09/2022;15/09/2022;0.17;0.42;0.66;0.41;-0.101;-0.28;5.2;0.2;8.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/09/2022;15/10/2022;0.5;0.52;0.69;0.58;0.24;0.4;5.25;0.5;8.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/09/2022;15/12/2022;0.75;0.82;0.97;0.63;0.71;0.56;5.2;0.6;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/09/2022;15/01/2023;0.6;0.52;0.45;0.36;0.94;0.74;5.2;0.495;9.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/09/2022;15/11/2022;0.51;0.46;0.518;0.37;0.45;0.6147;5.2;0.555;8.7;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/09/2022;15/03/2023;0.47;0.41;0.33;0.355;0.625;0.48;5.2;0.4;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/09/2022;15/04/2023;0.45;0.43;0.4;0.3;0.655;0.64;5.2;0.4;9.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/09/2022;15/05/2023;0.341;0.23;0.16;0.35;0.14;0.61;5.2;0.3;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/09/2022;15/06/2023;0.3174;0.29;0.4;0.26;0.145;0.44;5.2;0.35;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
09/09/2022;15/02/2023;0.635;0.67;1.08;0.39;0.303;0.53;5.2;0.415;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/02/2024;0.4;0.494;0.7;0.38;0.275;0.308;5.2;0.3697;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/11/2023;0.3753;0.36;0.36;0.25;0.495;0.41;5.2;0.4186;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/12/2023;0.53;0.6645;0.83;0.485;0.745;0.325;5.2;0.4611;9.33;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/01/2024;0.4;0.484;0.33;0.43;0.81;0.48;5.2;0.4;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/03/2024;0.3;0.33;0.37;0.39;0.55;0.3535;5.2;0.4;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/08/2024;0.19;0.2;0.3;0.3;0.13;0.265;5.16;0.4;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/05/2024;0.25;0.22;0.24;0.28;0.249;0.397;5.2;0.4;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/06/2024;0.22;0.21;0.4;0.22;0.2;0.28;5.2;0.4;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/09/2024;0.25;0.255;0.306;0.25;0.25;0.265;5.2;0.4;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/07/2024;0.2;0.2;0.37;0.147;0.04;0.395;5.19;0.4;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/10/2023;0.4;0.42;0.455;0.52;0.495;0.315;5.2;0.45;9.45;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/04/2024;0.3089;0.32;0.3;0.37;0.475;0.39;5.2;0.45;9.45;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/09/2023;0.33;0.32;0.44;0.365;0.165;0.33;5.2;0.4;9.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/10/2022;0.5;0.52;0.695;0.63;0.235;0.4;5.24;0.4722;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/07/2023;0.325;0.2526;0.4975;0.161;-0.06;0.56;5.2;0.31;9.59;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/08/2022;0.325;0.2526;0.4975;0.161;-0.06;0.56;5.2;0.31;9.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/09/2022;0.1;0.405;0.6659;0.4;-0.11;-0.44;5.2;0.155;8.87;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/11/2022;0.5;0.45;0.51;0.38;0.405;0.61;5.205;0.565;8.7;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/12/2022;0.75;0.8675;0.9945;0.648;0.705;0.55;5.2;0.6083;8.9;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/01/2023;0.6;0.555;0.46;0.36;0.939;0.69;5.2;0.5;9.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/08/2023;0.25;0.205;0.23;0.355;-0.03;0.38;5.2;0.3056;9.55;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/03/2023;0.47;0.435;0.34;0.36;0.665;0.51;5.2;0.4;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/04/2023;0.44;0.4435;0.405;0.32;0.655;0.67;5.2;0.38;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/05/2023;0.342;0.23;0.15;0.36;0.15;0.62;5.2;0.33;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/06/2023;0.3174;0.285;0.4;0.2689;0.1;0.44;5.2;0.35;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
12/09/2022;15/02/2023;0.635;0.7025;1.085;0.39;0.44;0.53;5.2;0.43;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/11/2023;0.3753;0.35;0.36;0.245;0.49;0.41;5.2;0.4186;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/01/2024;0.4;0.4235;0.33;0.415;0.81;0.48;5.195;0.4;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/02/2024;0.4;0.494;0.695;0.335;0.29;0.308;5.195;0.3893;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/03/2024;0.3;0.32;0.335;0.355;0.535;0.3535;5.19;0.3893;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/04/2024;0.3089;0.315;0.305;0.37;0.475;0.39;5.17;0.3893;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/06/2024;0.215;0.21;0.34;0.2;0.2;0.27;5.15;0.3893;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/10/2023;0.4;0.42;0.425;0.5505;0.495;0.315;5.2;0.45;9.45;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/07/2024;0.204;0.2;0.32;0.1485;0.04;0.375;5.165;0.45;9.45;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/08/2024;0.19;0.2;0.23;0.25;0.13;0.275;5.15;0.45;9.45;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/09/2024;0.25;0.25;0.303;0.25;0.24;0.25;5.15;0.45;9.45;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/05/2024;0.25;0.24;0.215;0.265;0.225;0.397;5.16;0.45;9.45;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/09/2023;0.33;0.32;0.44;0.355;0.165;0.3157;5.2;0.4;9.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/12/2023;0.53;0.6645;0.84;0.505;0.74;0.325;5.2;0.4611;9.33;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/07/2023;0.33;0.27;0.505;0.1605;-0.0366;0.4985;5.2;0.3;9.59;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/08/2023;0.25;0.2;0.24;0.345;-0.02;0.365;5.2;0.32;9.55;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/09/2022;0.09;0.4;0.685;0.4;-0.15;-0.44;5.2;0.145;8.85;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/10/2022;0.4928;0.52;0.695;0.63;0.23;0.38;5.245;0.4722;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/11/2022;0.5;0.45;0.505;0.37;0.4;0.61;5.21;0.55;8.7;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/12/2022;0.7523;0.865;0.9945;0.66;0.73;0.55;5.2;0.61;8.85;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/01/2023;0.6;0.55;0.47;0.36;0.92;0.67;5.2;0.5;9.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/08/2022;0.6;0.55;0.47;0.36;0.92;0.67;5.2;0.5;8.98;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/03/2023;0.465;0.435;0.34;0.36;0.683;0.495;5.2;0.4;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/04/2023;0.44;0.4435;0.43;0.315;0.63;0.655;5.2;0.37;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/05/2023;0.35;0.23;0.15;0.35;0.15;0.649;5.2;0.3;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/06/2023;0.3174;0.315;0.415;0.25;0.1075;0.43;5.2;0.35;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
13/09/2022;15/02/2023;0.64;0.7025;1.085;0.4;0.5;0.525;5.2;0.41;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/11/2023;0.3753;0.35;0.37;0.245;0.49;0.41;5.2;0.4186;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/12/2023;0.53;0.649;0.84;0.4206;0.74;0.325;5.2;0.4645;9.33;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/01/2024;0.4;0.4235;0.33;0.4;0.81;0.45;5.185;0.4;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/02/2024;0.4;0.494;0.7;0.29;0.275;0.308;5.185;0.3447;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/03/2024;0.3;0.32;0.3;0.32;0.55;0.3535;5.165;0.3447;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/09/2024;0.25;0.25;0.303;0.25;0.23;0.265;5.165;0.3447;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/05/2024;0.25;0.24;0.23;0.26;0.215;0.36;5.15;0.3447;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/06/2024;0.215;0.21;0.33;0.2;0.2;0.27;5.15;0.3447;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/07/2024;0.208;0.2;0.32;0.147;0.04;0.35;5.135;0.3447;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/08/2024;0.19;0.19;0.25;0.2;0.13;0.27;5.1;0.3447;8.95;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/10/2023;0.4;0.42;0.425;0.485;0.49;0.35;5.2;0.45;9.45;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/04/2024;0.3078;0.31;0.3;0.37;0.475;0.365;5.15;0.45;9.45;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/09/2023;0.33;0.32;0.44;0.33;0.165;0.33;5.2;0.4;9.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/11/2022;0.5;0.45;0.505;0.37;0.4;0.61;5.2001;0.55;8.7;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/07/2023;0.33;0.2451;0.4975;0.16;-0.06;0.56;5.18;0.2994;9.59;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/08/2023;0.25;0.2;0.24;0.339;-0.02;0.355;5.2;0.3128;9.55;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/09/2022;0.09;0.395;0.68;0.4;-0.15;-0.48;5.2;0.1;8.84;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/10/2022;0.4878;0.52;0.68;0.63;0.23;0.36;5.235;0.48;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/12/2022;0.75;0.82;0.9945;0.66;0.73;0.54;5.2;0.6066;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/01/2023;0.597;0.55;0.47;0.35;0.92;0.66;5.2;0.49;9.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/08/2022;0.597;0.55;0.47;0.35;0.92;0.66;5.2;0.49;8.98;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/03/2023;0.4651;0.44;0.34;0.36;0.655;0.47;5.2;0.39;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/04/2023;0.44;0.44;0.43;0.31;0.63;0.638;5.2;0.37;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/05/2023;0.35;0.23;0.15;0.35;0.15;0.62;5.2;0.3;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/06/2023;0.32;0.3;0.415;0.25;0.1;0.42;5.2;0.35;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
14/09/2022;15/02/2023;0.64;0.705;1.085;0.39;0.5;0.515;5.2;0.41;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/10/2023;0.4;0.425;0.45;0.47;0.49;0.325;5.2;0.45;9.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/11/2023;0.3753;0.34;0.37;0.24;0.49;0.41;5.2;0.41;9.45;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/12/2023;0.53;0.6495;0.85;0.4206;0.74;0.325;5.2;0.4679;9.38;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/01/2024;0.4;0.447;0.36;0.39;0.81;0.44;5.1756;0.4;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/02/2024;0.4;0.498;0.685;0.28;0.275;0.308;5.1806;0.3;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/05/2024;0.25;0.22;0.215;0.255;0.215;0.3785;5.16;0.3;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/04/2024;0.31;0.31;0.3;0.33;0.475;0.365;5.17;0.3;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/06/2024;0.215;0.21;0.365;0.2;0.2;0.28;5.15;0.3;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/07/2024;0.208;0.2;0.345;0.1235;0.04;0.35;5.16;0.3;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/09/2024;0.25;0.25;0.306;0.225;0.24;0.25;5.16;0.3;9.2;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/09/2023;0.3312;0.33;0.44;0.31;0.175;0.32;5.2;0.4;9.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/03/2024;0.3;0.32;0.295;0.31;0.56;0.3535;5.18;0.4;9.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/08/2024;0.1605;0.18;0.23;0.22;0.065;0.27;5.1;0.4;9.5;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/08/2023;0.25;0.2;0.242;0.338;-0.035;0.355;5.2;0.3331;9.55;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/06/2023;0.3207;0.285;0.43;0.25;0.1;0.43;5.2;0.35;9.2282;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/08/2022;0.3207;0.285;0.43;0.25;0.1;0.43;5.2;0.35;8.98;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/09/2022;0.07;0.39;0.6618;0.41;-0.15;-0.48;5.2;0.1;8.88;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/10/2022;0.47;0.52;0.69;0.635;0.21;0.36;5.24;0.4722;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/11/2022;0.5;0.45;0.5;0.37;0.4;0.61;5.2001;0.555;8.7;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/12/2022;0.75;0.85;0.99;0.654;0.71;0.54;5.2;0.6083;8.85;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/07/2023;0.32;0.2426;0.5;0.16;-0.06;0.575;5.18;0.31;9.59;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/02/2023;0.635;0.7025;1.09;0.39;0.495;0.515;5.2;0.41;9.3;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/03/2023;0.4651;0.435;0.34;0.36;0.67;0.47;5.2;0.39;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/04/2023;0.44;0.435;0.42;0.3;0.66;0.639;5.2;0.3433;9.45;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/05/2023;0.3421;0.225;0.155;0.35;0.15;0.649;5.2;0.3;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
15/09/2022;15/01/2023;0.59;0.55;0.47;0.35;0.905;0.66;5.2;0.485;9.0;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/11/2023;0.38;0.3305;0.35;0.235;0.49;0.38;5.2;0.405;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/12/2023;0.54;0.63;0.77;0.415;0.6667;0.32;5.2;0.4668;9.35;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/01/2024;0.4;0.41;0.355;0.305;0.78;0.3735;5.17;0.4;9.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/02/2024;0.4;0.5;0.7;0.295;0.3;0.3235;5.165;0.3747;9.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/03/2024;0.3;0.32;0.275;0.29;0.52;0.35;5.15;0.3747;9.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/05/2024;0.2311;0.2;0.225;0.26;0.22;0.405;5.15;0.3747;9.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/06/2024;0.21;0.21;0.33;0.205;0.2;0.29;5.15;0.3747;9.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/07/2024;0.22;0.2;0.32;0.105;0.06;0.355;5.145;0.3747;9.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/08/2024;0.17;0.19;0.25;0.225;0.065;0.26;5.135;0.3747;9.1;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/10/2023;0.4;0.415;0.425;0.435;0.49;0.31;5.2;0.45;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/04/2024;0.3;0.31;0.325;0.28;0.452;0.395;5.15;0.45;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/09/2023;0.33;0.32;0.405;0.295;0.17;0.3013;5.2;0.4;9.43;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/09/2024;0.2511;0.28;0.303;0.25;0.18;0.265;5.2;0.4;9.43;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/07/2023;0.3;0.25;0.5;0.14;-0.03;0.5;5.18;0.305;9.4;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/08/2022;0.3;0.25;0.5;0.14;-0.03;0.5;5.18;0.305;8.92;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/09/2022;-0.11;0.29;0.6345;0.33;-0.49;-1.28;5.2112;-0.295;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/10/2022;0.41;0.5005;0.65;0.55;0.08;0.11;5.25;0.4;8.8;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
16/09/2022;15/11/2022;0.5;0.45;0.48;0.36;0.4;0.57;5.2;0.51;8.7;C:\Users\cacau\OneDrive - uema.br\Documentos\MESTRADO\DISSERTACAO\Dados_Abertos
